ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
9264;Produto 9264;capa para celular 9264;860.28;333;1;1
9265;Produto 9265;capa para celular 9265;531.57;54;9;2
9266;Produto 9266;capa para celular 9266;796.87;393;1;1
9267;Produto 9267;capa para celular 9267;169.09;301;2;2
9268;Produto 9268;capa para celular 9268;362.03;283;2;3
9269;Produto 9269;capa para celular 9269;641.97;287;8;3
9270;Produto 9270;capa para celular 9270;371.51;172;7;1
9271;Produto 9271;capa para celular 9271;47.94;146;7;1
9272;Produto 9272;capa para celular 9272;774.15;423;3;4
9273;Produto 9273;capa para celular 9273;228.72;30;2;5
9274;Produto 9274;capa para celular 9274;137.95;132;2;5
9275;Produto 9275;capa para celular 9275;40.67;251;5;3
9276;Produto 9276;capa para celular 9276;512.95;262;1;3
9277;Produto 9277;capa para celular 9277;869.88;431;2;1
9278;Produto 9278;capa para celular 9278;620.5;348;1;1
9279;Produto 9279;capa para celular 9279;583.64;248;4;5
9280;Produto 9280;capa para celular 9280;824.03;371;4;2
9281;Produto 9281;capa para celular 9281;551.17;315;7;3
9282;Produto 9282;capa para celular 9282;571.84;101;9;1
9283;Produto 9283;capa para celular 9283;913.51;167;10;5
9284;Produto 9284;capa para celular 9284;735.32;345;7;4
9285;Produto 9285;capa para celular 9285;994.52;491;10;3
9286;Produto 9286;capa para celular 9286;32.09;197;3;3
9287;Produto 9287;capa para celular 9287;619.39;499;2;5
9288;Produto 9288;capa para celular 9288;461.67;420;9;1
9289;Produto 9289;capa para celular 9289;839.79;174;2;1
9290;Produto 9290;capa para celular 9290;939.59;220;5;3
9291;Produto 9291;capa para celular 9291;394.97;493;1;4
9292;Produto 9292;capa para celular 9292;900.96;6;4;2
9293;Produto 9293;capa para celular 9293;180.07;350;10;4
9294;Produto 9294;capa para celular 9294;298.77;163;2;4
9295;Produto 9295;capa para celular 9295;937.14;125;9;1
9296;Produto 9296;capa para celular 9296;782.97;139;10;5
9297;Produto 9297;capa para celular 9297;860.27;27;9;3
9298;Produto 9298;capa para celular 9298;597.3;105;5;3
9299;Produto 9299;capa para celular 9299;274.07;217;6;5
9300;Produto 9300;capa para celular 9300;443.35;469;6;5
9301;Produto 9301;capa para celular 9301;602.14;136;7;5
9302;Produto 9302;capa para celular 9302;549.73;357;5;3
9303;Produto 9303;capa para celular 9303;704.86;419;7;3
9304;Produto 9304;capa para celular 9304;522.57;13;5;2
9305;Produto 9305;capa para celular 9305;735.93;75;4;2
9306;Produto 9306;capa para celular 9306;769.93;335;5;1
9307;Produto 9307;capa para celular 9307;454.36;389;2;4
9308;Produto 9308;capa para celular 9308;276.04;163;5;3
9309;Produto 9309;capa para celular 9309;265.14;430;7;4
9310;Produto 9310;capa para celular 9310;634.4;396;7;3
9311;Produto 9311;capa para celular 9311;655.6;160;5;4
9312;Produto 9312;capa para celular 9312;200.15;176;1;4
9313;Produto 9313;capa para celular 9313;595.11;45;6;4
9314;Produto 9314;capa para celular 9314;176.16;22;5;5
9315;Produto 9315;capa para celular 9315;510.7;92;2;1
9316;Produto 9316;capa para celular 9316;528.04;44;6;4
9317;Produto 9317;capa para celular 9317;822.98;110;10;5
9318;Produto 9318;capa para celular 9318;887.14;278;5;2
9319;Produto 9319;capa para celular 9319;288.72;364;2;5
9320;Produto 9320;capa para celular 9320;849.01;203;10;5
9321;Produto 9321;capa para celular 9321;992.88;246;7;5
9322;Produto 9322;capa para celular 9322;494.83;83;9;1
9323;Produto 9323;capa para celular 9323;503.79;272;7;1
9324;Produto 9324;capa para celular 9324;247.97;465;7;5
9325;Produto 9325;capa para celular 9325;403.55;315;1;1
9326;Produto 9326;capa para celular 9326;451.26;50;2;3
9327;Produto 9327;capa para celular 9327;717.62;39;9;3
9328;Produto 9328;capa para celular 9328;885.19;222;3;2
9329;Produto 9329;capa para celular 9329;593.38;475;3;3
9330;Produto 9330;capa para celular 9330;48.87;132;6;2
9331;Produto 9331;capa para celular 9331;49.46;400;3;2
9332;Produto 9332;capa para celular 9332;187.74;127;3;3
9333;Produto 9333;capa para celular 9333;733.81;265;8;4
9334;Produto 9334;capa para celular 9334;307.19;210;1;4
9335;Produto 9335;capa para celular 9335;27.53;370;9;5
9336;Produto 9336;capa para celular 9336;243.36;59;9;3
9337;Produto 9337;capa para celular 9337;739.6;131;4;5
9338;Produto 9338;capa para celular 9338;472.6;127;1;2
9339;Produto 9339;capa para celular 9339;914.24;301;10;2
9340;Produto 9340;capa para celular 9340;805.84;483;5;1
9341;Produto 9341;capa para celular 9341;282.68;138;8;1
9342;Produto 9342;capa para celular 9342;461.92;94;1;4
9343;Produto 9343;capa para celular 9343;609.75;2;2;1
9344;Produto 9344;capa para celular 9344;215.69;306;9;5
9345;Produto 9345;capa para celular 9345;550.63;441;3;3
9346;Produto 9346;capa para celular 9346;826.63;29;4;3
9347;Produto 9347;capa para celular 9347;116.43;239;10;3
9348;Produto 9348;capa para celular 9348;514.0;41;6;3
9349;Produto 9349;capa para celular 9349;16.48;242;10;5
9350;Produto 9350;capa para celular 9350;903.7;201;4;5
9351;Produto 9351;capa para celular 9351;701.63;149;9;4
9352;Produto 9352;capa para celular 9352;763.95;300;4;4
9353;Produto 9353;capa para celular 9353;928.97;134;6;3
9354;Produto 9354;capa para celular 9354;492.41;30;5;5
9355;Produto 9355;capa para celular 9355;833.0;496;2;4
9356;Produto 9356;capa para celular 9356;972.86;169;3;2
9357;Produto 9357;capa para celular 9357;485.55;384;2;5
9358;Produto 9358;capa para celular 9358;339.84;142;3;2
9359;Produto 9359;capa para celular 9359;553.07;486;4;2
9360;Produto 9360;capa para celular 9360;938.07;181;1;2
9361;Produto 9361;capa para celular 9361;942.07;280;4;1
9362;Produto 9362;capa para celular 9362;839.77;113;2;3
9363;Produto 9363;capa para celular 9363;47.07;331;3;1
9364;Produto 9364;capa para celular 9364;21.95;157;7;3
9365;Produto 9365;capa para celular 9365;476.52;147;9;2
9366;Produto 9366;capa para celular 9366;335.32;16;6;1
9367;Produto 9367;capa para celular 9367;264.22;139;9;3
9368;Produto 9368;capa para celular 9368;350.17;223;5;4
9369;Produto 9369;capa para celular 9369;181.0;332;7;3
9370;Produto 9370;capa para celular 9370;840.29;454;9;4
9371;Produto 9371;capa para celular 9371;481.83;117;5;2
9372;Produto 9372;capa para celular 9372;576.7;296;4;2
9373;Produto 9373;capa para celular 9373;309.98;447;2;1
9374;Produto 9374;capa para celular 9374;267.02;162;1;2
9375;Produto 9375;capa para celular 9375;398.78;236;4;1
9376;Produto 9376;capa para celular 9376;763.11;348;5;1
9377;Produto 9377;capa para celular 9377;148.17;23;1;4
9378;Produto 9378;capa para celular 9378;285.79;349;9;1
9379;Produto 9379;capa para celular 9379;175.84;319;5;2
9380;Produto 9380;capa para celular 9380;987.09;119;9;2
9381;Produto 9381;capa para celular 9381;223.6;166;10;5
9382;Produto 9382;capa para celular 9382;453.65;65;4;1
9383;Produto 9383;capa para celular 9383;15.23;343;4;1
9384;Produto 9384;capa para celular 9384;60.9;315;3;3
9385;Produto 9385;capa para celular 9385;248.0;369;3;1
9386;Produto 9386;capa para celular 9386;145.16;278;2;1
9387;Produto 9387;capa para celular 9387;995.36;397;4;2
9388;Produto 9388;capa para celular 9388;991.58;381;6;2
9389;Produto 9389;capa para celular 9389;999.04;248;9;2
9390;Produto 9390;capa para celular 9390;766.2;12;4;2
9391;Produto 9391;capa para celular 9391;328.69;115;10;2
9392;Produto 9392;capa para celular 9392;737.93;378;3;5
9393;Produto 9393;capa para celular 9393;359.06;204;5;3
9394;Produto 9394;capa para celular 9394;862.66;32;3;1
9395;Produto 9395;capa para celular 9395;716.89;152;2;5
9396;Produto 9396;capa para celular 9396;518.07;85;1;1
9397;Produto 9397;capa para celular 9397;567.71;124;6;5
9398;Produto 9398;capa para celular 9398;810.52;228;9;3
9399;Produto 9399;capa para celular 9399;404.85;352;2;3
9400;Produto 9400;capa para celular 9400;713.1;321;9;4
9401;Produto 9401;capa para celular 9401;739.84;223;3;1
9402;Produto 9402;capa para celular 9402;984.21;247;1;5
9403;Produto 9403;capa para celular 9403;384.98;256;8;5
9404;Produto 9404;capa para celular 9404;709.76;163;10;1
9405;Produto 9405;capa para celular 9405;825.17;409;5;4
9406;Produto 9406;capa para celular 9406;261.66;112;10;4
9407;Produto 9407;capa para celular 9407;886.77;253;10;3
9408;Produto 9408;capa para celular 9408;889.29;488;8;4
9409;Produto 9409;capa para celular 9409;768.97;462;7;3
9410;Produto 9410;capa para celular 9410;560.45;221;7;4
9411;Produto 9411;capa para celular 9411;951.85;192;9;1
9412;Produto 9412;capa para celular 9412;550.99;245;10;2
9413;Produto 9413;capa para celular 9413;791.09;23;6;5
9414;Produto 9414;capa para celular 9414;319.68;120;2;5
9415;Produto 9415;capa para celular 9415;860.81;63;8;2
9416;Produto 9416;capa para celular 9416;162.77;71;10;5
9417;Produto 9417;capa para celular 9417;269.11;371;10;1
9418;Produto 9418;capa para celular 9418;636.47;209;9;5
9419;Produto 9419;capa para celular 9419;927.34;7;3;3
9420;Produto 9420;capa para celular 9420;286.83;11;1;1
9421;Produto 9421;capa para celular 9421;916.99;374;2;3
9422;Produto 9422;capa para celular 9422;457.49;428;6;3
9423;Produto 9423;capa para celular 9423;80.69;175;2;5
9424;Produto 9424;capa para celular 9424;889.53;474;9;5
9425;Produto 9425;capa para celular 9425;164.53;407;7;4
9426;Produto 9426;capa para celular 9426;281.54;77;2;1
9427;Produto 9427;capa para celular 9427;637.51;127;9;1
9428;Produto 9428;capa para celular 9428;916.29;315;8;1
9429;Produto 9429;capa para celular 9429;429.02;464;3;3
9430;Produto 9430;capa para celular 9430;584.6;215;5;1
9431;Produto 9431;capa para celular 9431;626.73;133;5;3
9432;Produto 9432;capa para celular 9432;947.23;457;8;3
9433;Produto 9433;capa para celular 9433;851.47;459;4;3
9434;Produto 9434;capa para celular 9434;863.31;300;6;3
9435;Produto 9435;capa para celular 9435;740.29;52;9;2
9436;Produto 9436;capa para celular 9436;721.61;493;10;5
9437;Produto 9437;capa para celular 9437;225.93;16;1;5
9438;Produto 9438;capa para celular 9438;720.68;76;4;3
9439;Produto 9439;capa para celular 9439;975.7;31;2;1
9440;Produto 9440;capa para celular 9440;290.11;153;10;1
9441;Produto 9441;capa para celular 9441;107.13;256;9;3
9442;Produto 9442;capa para celular 9442;867.67;374;10;1
9443;Produto 9443;capa para celular 9443;696.98;324;5;1
9444;Produto 9444;capa para celular 9444;24.11;208;4;5
9445;Produto 9445;capa para celular 9445;209.4;64;6;1
9446;Produto 9446;capa para celular 9446;695.1;94;5;3
9447;Produto 9447;capa para celular 9447;402.96;163;9;4
9448;Produto 9448;capa para celular 9448;391.87;239;6;1
9449;Produto 9449;capa para celular 9449;924.95;279;7;3
9450;Produto 9450;capa para celular 9450;19.63;334;5;2
9451;Produto 9451;capa para celular 9451;271.97;428;7;4
9452;Produto 9452;capa para celular 9452;184.54;30;5;4
9453;Produto 9453;capa para celular 9453;310.69;368;10;1
9454;Produto 9454;capa para celular 9454;407.05;85;2;3
9455;Produto 9455;capa para celular 9455;704.86;136;10;3
9456;Produto 9456;capa para celular 9456;935.28;369;7;1
9457;Produto 9457;capa para celular 9457;952.95;301;9;4
9458;Produto 9458;capa para celular 9458;894.56;265;9;3
9459;Produto 9459;capa para celular 9459;130.3;298;8;3
9460;Produto 9460;capa para celular 9460;570.66;352;5;5
9461;Produto 9461;capa para celular 9461;949.82;379;6;5
9462;Produto 9462;capa para celular 9462;730.32;376;8;2
9463;Produto 9463;capa para celular 9463;937.2;172;2;3
9464;Produto 9464;capa para celular 9464;590.43;294;2;3
9465;Produto 9465;capa para celular 9465;327.24;463;4;2
9466;Produto 9466;capa para celular 9466;489.68;148;5;5
9467;Produto 9467;capa para celular 9467;514.39;183;1;2
9468;Produto 9468;capa para celular 9468;633.81;115;1;5
9469;Produto 9469;capa para celular 9469;460.57;199;1;5
9470;Produto 9470;capa para celular 9470;399.08;426;2;5
9471;Produto 9471;capa para celular 9471;509.21;435;1;4
9472;Produto 9472;capa para celular 9472;902.45;98;5;4
9473;Produto 9473;capa para celular 9473;707.85;416;4;5
9474;Produto 9474;capa para celular 9474;699.25;476;3;2
9475;Produto 9475;capa para celular 9475;571.33;447;3;1
9476;Produto 9476;capa para celular 9476;722.65;321;1;3
9477;Produto 9477;capa para celular 9477;433.54;45;5;3
9478;Produto 9478;capa para celular 9478;928.89;113;4;1
9479;Produto 9479;capa para celular 9479;123.21;477;10;2
9480;Produto 9480;capa para celular 9480;188.84;22;8;4
9481;Produto 9481;capa para celular 9481;853.11;338;6;4
9482;Produto 9482;capa para celular 9482;325.95;263;10;3
9483;Produto 9483;capa para celular 9483;103.27;428;2;1
9484;Produto 9484;capa para celular 9484;717.82;235;5;3
9485;Produto 9485;capa para celular 9485;120.7;154;5;2
9486;Produto 9486;capa para celular 9486;577.42;281;4;4
9487;Produto 9487;capa para celular 9487;194.8;33;10;5
9488;Produto 9488;capa para celular 9488;727.12;359;10;3
9489;Produto 9489;capa para celular 9489;466.28;398;3;3
9490;Produto 9490;capa para celular 9490;99.99;107;5;2
9491;Produto 9491;capa para celular 9491;829.17;141;5;4
9492;Produto 9492;capa para celular 9492;610.82;442;9;2
9493;Produto 9493;capa para celular 9493;931.57;229;3;4
9494;Produto 9494;capa para celular 9494;264.15;297;10;1
9495;Produto 9495;capa para celular 9495;503.91;154;10;2
9496;Produto 9496;capa para celular 9496;310.41;421;4;1
9497;Produto 9497;capa para celular 9497;885.93;168;9;4
9498;Produto 9498;capa para celular 9498;358.57;404;10;3
9499;Produto 9499;capa para celular 9499;691.27;114;9;5
9500;Produto 9500;capa para celular 9500;195.84;346;9;1
9501;Produto 9501;capa para celular 9501;775.24;60;8;4
9502;Produto 9502;capa para celular 9502;875.47;218;10;4
9503;Produto 9503;capa para celular 9503;625.37;63;6;1
9504;Produto 9504;capa para celular 9504;920.04;357;1;2
9505;Produto 9505;capa para celular 9505;915.51;409;3;1
9506;Produto 9506;capa para celular 9506;427.36;42;6;2
9507;Produto 9507;capa para celular 9507;321.7;221;5;1
9508;Produto 9508;capa para celular 9508;773.49;279;9;5
9509;Produto 9509;capa para celular 9509;895.7;417;8;1
9510;Produto 9510;capa para celular 9510;678.84;453;3;1
9511;Produto 9511;capa para celular 9511;845.5;170;10;3
9512;Produto 9512;capa para celular 9512;941.44;131;5;3
9513;Produto 9513;capa para celular 9513;565.38;57;4;1
9514;Produto 9514;capa para celular 9514;805.84;464;10;2
9515;Produto 9515;capa para celular 9515;107.27;381;10;3
9516;Produto 9516;capa para celular 9516;454.08;98;2;2
9517;Produto 9517;capa para celular 9517;374.4;401;10;4
9518;Produto 9518;capa para celular 9518;572.9;411;3;3
9519;Produto 9519;capa para celular 9519;731.05;57;7;3
9520;Produto 9520;capa para celular 9520;974.04;222;5;1
9521;Produto 9521;capa para celular 9521;905.28;48;4;4
9522;Produto 9522;capa para celular 9522;671.68;335;9;3
9523;Produto 9523;capa para celular 9523;963.06;413;2;3
9524;Produto 9524;capa para celular 9524;890.01;375;5;1
9525;Produto 9525;capa para celular 9525;726.64;151;9;1
9526;Produto 9526;capa para celular 9526;681.49;160;10;1
9527;Produto 9527;capa para celular 9527;53.02;106;3;4
9528;Produto 9528;capa para celular 9528;85.62;345;3;1
9529;Produto 9529;capa para celular 9529;915.08;130;9;1
9530;Produto 9530;capa para celular 9530;912.84;411;3;1
9531;Produto 9531;capa para celular 9531;587.23;157;3;3
9532;Produto 9532;capa para celular 9532;897.06;444;9;4
9533;Produto 9533;capa para celular 9533;160.26;26;1;5
9534;Produto 9534;capa para celular 9534;840.24;105;9;3
9535;Produto 9535;capa para celular 9535;401.68;265;1;2
9536;Produto 9536;capa para celular 9536;549.51;117;6;2
9537;Produto 9537;capa para celular 9537;844.51;224;4;3
9538;Produto 9538;capa para celular 9538;702.55;71;8;4
9539;Produto 9539;capa para celular 9539;317.68;175;7;2
9540;Produto 9540;capa para celular 9540;724.77;408;6;3
9541;Produto 9541;capa para celular 9541;683.9;101;7;1
9542;Produto 9542;capa para celular 9542;605.72;326;2;4
9543;Produto 9543;capa para celular 9543;590.0;481;1;1
9544;Produto 9544;capa para celular 9544;411.1;106;6;4
9545;Produto 9545;capa para celular 9545;999.85;434;10;4
9546;Produto 9546;capa para celular 9546;290.5;23;4;3
9547;Produto 9547;capa para celular 9547;31.62;237;9;2
9548;Produto 9548;capa para celular 9548;402.44;333;6;2
9549;Produto 9549;capa para celular 9549;907.96;277;8;5
9550;Produto 9550;capa para celular 9550;454.67;446;6;3
9551;Produto 9551;capa para celular 9551;985.05;18;10;1
9552;Produto 9552;capa para celular 9552;741.38;472;9;3
9553;Produto 9553;capa para celular 9553;84.0;69;5;2
9554;Produto 9554;capa para celular 9554;812.53;133;1;5
9555;Produto 9555;capa para celular 9555;62.49;263;7;2
9556;Produto 9556;capa para celular 9556;65.97;412;2;2
9557;Produto 9557;capa para celular 9557;840.86;297;1;1
9558;Produto 9558;capa para celular 9558;984.16;133;8;3
9559;Produto 9559;capa para celular 9559;184.85;215;5;1
9560;Produto 9560;capa para celular 9560;883.2;455;2;5
9561;Produto 9561;capa para celular 9561;816.64;407;3;2
9562;Produto 9562;capa para celular 9562;470.01;86;8;4
9563;Produto 9563;capa para celular 9563;380.75;198;4;3
9564;Produto 9564;capa para celular 9564;352.86;311;6;1
9565;Produto 9565;capa para celular 9565;452.66;249;7;2
9566;Produto 9566;capa para celular 9566;261.62;422;6;1
9567;Produto 9567;capa para celular 9567;473.75;490;4;3
9568;Produto 9568;capa para celular 9568;128.73;287;1;3
9569;Produto 9569;capa para celular 9569;926.92;21;2;1
9570;Produto 9570;capa para celular 9570;82.99;353;2;3
9571;Produto 9571;capa para celular 9571;376.49;59;10;2
9572;Produto 9572;capa para celular 9572;715.75;241;2;5
9573;Produto 9573;capa para celular 9573;780.45;291;1;5
9574;Produto 9574;capa para celular 9574;564.73;323;6;3
9575;Produto 9575;capa para celular 9575;488.87;228;2;4
9576;Produto 9576;capa para celular 9576;934.79;410;6;4
9577;Produto 9577;capa para celular 9577;207.58;497;2;2
9578;Produto 9578;capa para celular 9578;111.69;414;4;4
9579;Produto 9579;capa para celular 9579;195.56;33;4;1
9580;Produto 9580;capa para celular 9580;28.66;454;6;3
9581;Produto 9581;capa para celular 9581;655.12;89;9;3
9582;Produto 9582;capa para celular 9582;448.83;311;2;1
9583;Produto 9583;capa para celular 9583;928.66;444;1;1
9584;Produto 9584;capa para celular 9584;573.78;3;7;5
9585;Produto 9585;capa para celular 9585;668.85;395;1;3
9586;Produto 9586;capa para celular 9586;161.09;331;6;1
9587;Produto 9587;capa para celular 9587;140.54;461;10;3
9588;Produto 9588;capa para celular 9588;969.55;468;9;3
9589;Produto 9589;capa para celular 9589;669.67;250;6;3
9590;Produto 9590;capa para celular 9590;605.3;103;9;3
